X	Y

10742,615624547679540	48068,983502896589920



10756,546238304868890	48027,237627172442440



9921,348247947198615	48024,938066221533520



9941,450652609471945	47946,399215282886870



9776,046656353219078	47929,948510018708480



9787,332216865372175	48115,580495077738300



9879,556406675628750	48194,119346016384950



9734,467760106221249	48473,148883542999100



9677,687283779447171	48477,040448229148750



9722,829525828063197	48531,951237694345760



9839,175260468078704	48345,965474027485470



9708,898912070873848	48538,319252635315940



9717,715756220994081	48583,956693045613060



9718,950114402010513	48614,204764015230460



9822,775930348854672	48741,286389478096680



10206,272042737509764	48777,371807476942200



10348,362962295876059	48899,323643126248500



10225,492762984771616	48721,121008831687500



10164,127527699936763	48672,653339558739390



10124,628065907398195	48655,596861131547480



10153,547314719791757	48633,485698142059840



10151,783945889768802	48607,129191858592100



10114,224189810256576	48593,154936849241500



10093,063763849968382	48545,571714095865900



10789,697572309320090	48759,505987781434670



10566,455078428278280	48655,773750435459080



10556,756549863146574	48630,301690671571120



10538,630459055468236	48620,572778956200640



10535,103721395420507	48595,985165711892480



10508,829525828063197	48592,447379633573290



10482,378993377702500	48554,593068595575460



10456,986482225356667	48555,477515115155260



10465,803326375476900	48519,392097116317020



10447,287953660224957	48517,623204077157420



10442,174184053155841	48530,889901870847100



10423,658811337902080	48514,969864518418040



10411,491566410737505	48512,316524959678640



10951,538222763954760	48784,624268937492160



10883,119512159022630	48893,840074704858120



10866,543845156797030	48924,618813586224860



11077,758822852105370	48765,697113418493240



11048,876182181282270	49000,681214270050980



10964,763488989136020	49009,525679465841680



10903,398253704299350	49018,370144661639640



10870,070582816844760	49024,561270298690940



10866,543845156797030	48996,258981672152000



10865,662160741785560	48947,083755183535680



11040,412011797167000	49189,497206799562260



10783,702118287237680	49058,952900509641040



10483,966025324723887	48982,461615966713000



10425,422180167926854	49146,336216644092930



10341,838497624787124	48973,617150770922310



10326,144515037574820	48931,340607135025500



10218,439287664676158	49113,965474027485470



10218,439287664676158	49008,995011554099620



10201,687283779447171	49012,532797632411530



10208,740759099544448	48953,628659428424720



10014,983132821473191	48995,551424456491080



10736,796507408598700	49613,120410876719690



10720,926187938383010	49532,105109683245240



10703,468836521145930	49517,953965369975780



10665,732743558632140	49548,025147035674310



10946,777126922890600	49522,729976575705220



10778,059338031162040	49463,472059763887960



10787,405192830288800	49436,686669621318290



10834,274195567357310	49425,542643474618670



10849,968178154571430	49407,146155867369090



10793,576983735372780	49366,284726662801400



11094,510826737334360	49310,210817321465580



11089,220720247261850	49283,854311037997830



11023,660007911938010	49254,136907980129760



11033,358536477069720	49225,228846190570040



11144,943175276021070	49949,537188123351370



11073,879411426052680	49866,045436675056410



11027,363082454989130	49811,665315121608730



10727,097978843466990	49652,288052293399230



10539,159469704476578	50377,936403406238240



10491,019500644821164	50381,474189484550150



10556,756549863146574	50349,457225475780440



10632,228735788174160	50266,673031243146400



10649,686087205413060	50220,858701528930400



10604,014834507790510	50127,916711721823960



10539,159469704476578	50187,705296445397840



10498,954660379928100	50204,332891013487820



10519,057065042203249	50184,167510367078650



10509,358536477069720	50185,051956886658440



10546,881684415011478	50143,836749074253020



10567,160425960288190	50091,831293722985720



10594,316305942658800	50063,705894400365650



10593,434621527645500	50084,932610870266220



10633,815767735195550	50047,078299832268380



10977,812418331313890	50326,992283878462330



11157,463093969192410	50327,346062486292800



11158,344778384203890	50274,633049919364560



11274,198110516781530	50304,527342281144230



11311,052519064283840	50297,451770124513130



11235,403996256252870	50045,663185400939260



11439,036487982457400	50113,058010192893560



11389,133150092779030	50093,600186762145320



11382,079674772681760	50163,117683201089680



11140,182079434956900	50726,027874711311600



10918,210551876502000	50570,643960621899170



10895,286757086189030	50476,538850938653920



10873,420983593890920	50437,800093381076300



10543,567891779535785	50474,593068595575460



10505,831798817021991	50453,543241429586480



10403,203732909623795	50408,613358234950280



10348,891972944884401	50489,628659428424720



10063,968178154571433	50646,958355860915620



10050,037564397382084	50627,500532430167370



10500,012681677942965	51057,845530056125420



10685,129800688895560	51025,828566047355700



10717,399450278335280	50969,679551454748440



10646,512023311370280	51014,507650596737220



10705,055868468167320	50840,373470292237470



10529,813614905349823	50992,750266215080040



10559,401603108182826	50960,835086258957740



10555,874865448135097	50941,554152132121090



10510,240220892083016	50915,551424456491080



10480,439287664676158	50914,666977936911280



10497,014954666901758	50893,617150770922310



10468,977390269519674	50891,848257731762720



10476,383539355621906	51023,529005096446780



10431,593971073010835	51020,875665537707390



10446,582606128215048	50983,905801019289360



10344,836224635828330	51036,618813586224860



10382,219643832338988	50953,405735494488910



11221,826056265068470	51062,090873350105540



11201,723651602795140	51026,005455351267300



11109,499461792538570	50879,289117153733970



11771,747578066420830	51414,958355860915620



11554,184472583026940	51329,799495426108480



11574,463214128303660	51262,935338545903500



11438,507477333450880	51235,694385742855960



11408,706544106045840	51222,427687949166280



11424,400526693258140	51167,945782343071180



11386,664433730744350	51134,792377259538620



11342,932886746148140	51125,063465544160860



11478,359612891994400	51447,859766389265140



11180,210551876502000	51457,765567408554490



11166,103601236309260	51438,307743977806240



11120,079674772681760	51290,353180652862650



11105,267376600480930	51244,538850938653920



11052,579256724331570	51299,020756544741740



11027,010408688984170	51344,658196955038880



10942,368704847831400	51426,279271311526820



10536,161742693435372	51212,344997625958060



10557,285560512153097	51204,208089645828300



10553,053475320095458	51181,389369440679730



10580,209355302466060	51181,389369440679730



10605,601866454811900	51176,967136842788020



10673,667903293739070	51888,818122250180750



10713,167365086277640	51872,190527682090760



10731,506400918528020	51857,154936849241500



10824,752003885228990	51798,781466556996740



10538,630459055468236	51881,034992877881450



10523,641824000264023	51703,539915798981380



10534,927384512418939	51684,258981672152000



10572,450532450360700	51610,142363331397060



10845,559756079512230	51659,317589820013380



11079,522191682130140	51563,089808489778080



11060,867090225445280	51500,749668260112230



10914,331140450449310	51483,237627172442440



11384,372054251713050	51957,703166724728360



11475,361885880953200	51860,869612231472280



11397,949994242899270	51716,099056377010130



11374,320851920576390	51718,752395935749520



11345,225266225179440	51660,555814947423640



11386,488096847742780	51622,878393213344680



11818,300515179056670	52032,173563673313760



11791,144635196686070	52027,751331075414780



11615,689436609294720	52092,846594916460160



11601,582485969103800	52061,183409515520900



11158,697452150208850	52286,615487955619760



11360,919248812393560	52388,225053654605290



11134,010288529872920	52283,077701877300570



10412,373250825748983	52075,157664524871500



10492,959206357847506	52036,418906967293880



10702,587152106132640	52244,515833623641810



10553,406149086100413	52219,928220379333650



10569,276468556317920	52194,456160615445700



10558,696255576172916	52164,561868253658760



10564,868046481256900	52144,219598303337990



10534,398373863410598	52167,745875724147480



10523,818160883267410	52146,519159254239640



11311,581529713292180	52399,899747713054240



11400,242373721930560	52582,170835997676480



11535,316426101770050	52657,879458073679420



