X	Y

14309,732624655089240	54597,773350410905550



13948,284153074962890	54178,061846951466580



13664,069952878755430	54206,878555188537580



13672,356202158292940	54323,566176605774670



13963,636009626585290	54694,130165403214050



13918,488916303858790	54814,883948105431040



13981,090024066463230	54971,696342008981440



14183,309767122424090	54999,805891761709060



14203,937238733189590	54917,421928335490520



14154,396046232121080	55031,988074299690200



14012,119383070690670	55135,410002635173440



14020,934541878710660	55067,522788138034230



13511,567705500021480	54920,073772651783660



13395,723038536980310	54805,154047445408650



13155,408329204708940	54764,669224216646400



13107,453865289084210	54827,082431960385300



13110,274716107649510	54777,221287313775980



12892,879419676226460	54763,431696869047300



12819,889904745827150	54758,128008236453750



13403,832984640359430	59603,739730476721890



13642,913571739509280	59564,669224216646400



13661,601708412508740	59665,976148599373120



13495,524116469427100	59432,960956507347880



13772,509886443060170	59434,552063097129580



13598,661474523252760	59590,480508895248930



13471,899490863936080	59582,348186325281860



13508,394248329135740	59330,593294398109720



13424,636759427283320	59361,708267709298520



13273,368634281674530	59459,479399670293780



13187,861593843887020	59520,825398187247630



13133,194129008499660	59482,108471169340190



13803,010335918806960	59372,846013837734060



13738,659676620265600	59424,121475453037420



13754,350659298539540	59366,128008236453750



13777,093769023229470	59352,868786654980800



13898,037747869253510	59273,667036408318380



13943,876573670953800	59309,908908731013070



13272,310815224711400	59648,650765732912980



12899,226334018001580	59452,407814826845420



12859,381816205754150	59436,143169686904000



12865,023517842886580	59414,921943656278020



12849,508838340772850	59374,260330806428100



12778,811264700458200	59341,023882042201880



13878,997004843931790	58785,354688467123200



13845,323098197299260	58807,630180724001550



13296,288047182524680	58879,059659143138560



13144,477532282764510	58879,766817627481940



13150,824446624537810	58807,276601481826220



13359,051977895620440	58750,703922734210210



12309,288946134016440	59033,220208730395820



14015,645446593898670	58312,606298681799670



12891,997903795425370	58204,581368697792640



12816,540144398781200	58231,099811860738560



12678,318454289039440	57992,780931136127040



12335,029209853433710	58197,156204612168950



12336,263332086555240	58175,587870839641260



13248,157280090739730	58174,703922734210210



13183,101408087557500	58113,534713838344030



13158,581786375594680	58088,430587644092160



13277,599910509523400	58127,854673146335700



13331,196076062280550	58098,154016803840930



13627,751498589715990	58217,487011037097540



13598,308868170930510	58084,894795222367980



13734,428400392416730	57817,399155518243790



13606,771420626630060	57809,266832948269440



13506,102307039051080	57803,786354694595500



13502,399940339682870	57774,085698352093460



13429,763031761604000	57802,548827346989130



13385,321151143518360	57780,450124711205720



13183,806620792198370	57922,772241185950400



13183,101408087557500	58076,756001152120000



13319,207460083374830	57804,493513178938880



12388,991461984180200	57704,784166886267480



12387,228430222576210	57583,146436078612170



12563,531606382959580	57608,250562272871320



12827,999850849206270	57623,631259307374420



12737,908927831249460	57491,916520097809560



12578,341073180432430	57526,927336573171490



