X	Y

10243,460087697738345	57222,594202613450760



10458,382186889381046	57239,230167157722460



10470,195742522939327	57115,543808796966920



10419,062442019479931	57076,785550975735530



10678,417616131369870	57096,076190713247340



10718,618969630641000	57102,447411177010510



10656,377400397121160	57102,447411177010510



10670,659460192913680	57064,574045086861590



10683,883589633464000	57055,017214391213200



10643,153270956570850	57074,838789167370120



10650,206139991531020	56960,333799165840900



10819,108268730062260	56992,366879830871760



10662,724982528585320	56926,530935038645110



8766,130769843315648	55156,962529321957840



9260,685041622358767	55141,565413201191400



9300,004786492259882	55133,601387621485630



9273,380205885287069	55126,522253772862320



9264,740441317460864	55113,956791191551020



9542,785718371995245	55466,808602257595340



11232,744952981696770	56877,352460434682140



11339,758155938456180	57021,745285302669800



11130,125708523031790	56470,345275426647280



11095,390328525854780	56434,064714452433690



11125,365021924433680	56396,191348362284770



11143,349837963582100	56404,155373941990540



11139,470759994354010	56392,297824745539400



11221,284040799888320	56356,725177156193240



11365,148484464310970	56382,387037357468220



11061,550641806805290	56423,799970371925160



11495,802883336940800	56293,034478162546300



11289,873192164872310	56240,471909336498360



11082,166199085306290	56131,474753711641820



10972,508170240436810	56190,740994049898290



10952,231171764928150	56111,830157281699940



10907,445453392932900	56070,771180959665800



10878,176046897850030	56193,041712550701050



10791,087198964853090	56306,307854128717740



10774,689278458570700	56248,789891608634200



10773,807669829200680	56221,181269598986540



10759,701931759282160	56186,316535394507810



10689,702206587306140	56050,418671144871040



10910,971887910412990	55880,187007729393370



10799,197998355057280	55850,100688872735190



10502,462618357880274	56061,745285302669800



10592,548935630735290	55805,148188933955680



10565,042746394390630	55803,555383818013070



10551,642295227968134	55779,840285425118060



10544,603510841763637	55753,845974175404990



11009,888376125723880	55454,597096368714120



10803,958684953653570	55450,703572751968750



10603,128239183173720	55288,435934916196860



10649,500853088035000	55283,834497914591340



10531,908346578837154	55319,761102196374850



10543,545580486519611	55225,785600355855420



10517,626286783042815	55204,548198809978200



10440,573692576106623	55187,225826524831060



10423,294163440456032	55201,362588578100260



10396,493261107609214	55179,438779291340320



10364,226385272668267	55184,925108024028300



10000,679155818002982	55189,172588333203750



9941,611377650215218	55200,300718500802760



11512,729769020845200	55425,041712550701050



11890,911701723051010	55294,807155379967300



11914,538812990165750	55294,807155379967300



11924,765473090858000	55267,198533370319640



11887,032623753822920	55265,605728254384300



11883,858832688090840	55279,763995951630930



11948,216262632098730	55204,017263771333090



11940,634428419518370	55445,040265673065740



12196,639489739802230	55337,104980125506700



12224,850965879641080	55297,638808919415170



12054,185619882369790	55178,022952521620020



12040,079881812451280	55157,493464360602960



12485,616713798523050	55587,486328732687980



12466,750289130004600	55594,742440927526330



12471,510975728602720	55563,792735983777680



12566,724707700561340	55546,448858054638550



12660,337459490894620	55534,414330511972360



12587,001706176070000	55633,323720402542680



12559,495516939727170	55514,769734082037760



12517,178302729967980	55402,034527542666180



12453,526159689456110	55480,966869954849240



12418,085492788783080	55532,113612011169600



12400,805963653130680	55465,038818795437690



12450,705012075472040	55198,375462336414780



12574,130220187267700	55179,438779291340320



12837,188150542511720	55438,138110170657460



12850,588601708936040	55413,538120046679980



13002,563844763562880	55446,987027481438420



13034,830720598503830	55450,880551098183780



13009,616713798523050	55565,385541099713010



12911,052869034960170	55354,979793093283660



13087,374594908955260	55622,351062937166720



11892,498597255917050	56048,648887682713400



11907,485943955205580	56038,384143602204860



12098,442373076743020	55973,610068887275700



12356,386973381640930	56057,143848301064280



12281,626561611066790	56016,084871979030140



12385,289651776220120	56067,762549074002890



12411,208945479696920	55970,778415347820560



12326,764923434810040	55728,361092320345050



12415,440666900673020	55813,112214513661460



12603,752270134098580	55724,644547049822000



12763,485669127181610	55927,971161207620760



12791,873466992896280	55849,038818795437690



13055,813005977510330	55938,589861980559360



13022,135556335577350	55864,435934916196860



13079,440117244625070	55857,356801067573540



13090,195742522939330	55882,664704576411170



13131,102382925704660	55867,621545148082080



13187,863894008374700	55910,096348239836520



13148,381912061357070	55696,328011655314180



13078,382186889381050	55678,984133726182340



13305,823128618078040	55812,935236167446420



13332,447709225050860	55716,857499816331260



13364,714585059991800	55711,194192737428240



13488,830995426527810	55788,866181082114060



13516,337184662870640	55773,136613912909520



13487,949386797157780	55738,448858054638550



13484,951917457299720	55709,955344313922980



13511,576498064274350	55712,433041160940780



13392,926061199830660	55574,588415102931320



13604,850691051617100	55537,069005705212480



13569,586345876818090	55496,010029383178340



