X	Y

4811,336183843441176	48442,397510572867760



4830,132421395825986	48446,634011987931440



4946,247496368968314	48494,592963875678840



4913,397997095174105	48477,525168139458400



4987,353286904089146	48473,288666724394720



4933,950892362735430	48515,245908274126120



4790,431957032845276	48528,838016980793320



4754,338139204495746	48503,948571167282360



4742,919864055850667	48482,589543199654140



4723,596629188913539	48501,124236890573230



4709,543367467504140	48531,309309472919260



4759,959443893058960	48595,739435160387080



4784,459320801246576	48567,496092393274010



4818,187148932628588	48608,272418513290180



4797,985585208102748	48639,340095557112360



4723,069631874360312	48601,741145498395780



4693,557782259401392	48601,035061929214860



4676,342536650675356	48590,443808391552010



4704,449060093493244	48469,228686201618980



4749,419497602002594	48362,786588148075680



4756,270462691189096	48346,899707841577760



4731,325923135687844	48369,494382055265300



4716,394332556690642	48550,550086733012000



4706,908380894739821	48564,671758116564890



4736,771562052734226	48680,767774429958080



4785,688981201869865	48659,110435494083500



4720,083313758560508	48714,483264858194160



4707,962375523845367	48603,859396205931260



4738,528219767909832	48762,849989346868820



4706,732715123222078	48748,375276178725470



4719,204984900972704	48791,446373898565070



4650,168336694550817	48777,501223407307400



4758,905449263953414	48707,775470951011810



4733,960909708452164	48851,639998170969200



4770,323724412598494	48883,359027967628210



4735,190570109075452	48874,532983352903100



4804,485218754254674	48856,053020478328110



5105,658685802682158	49476,834596304775920



5147,994136738426278	49500,488395872227560



5018,797460005742323	49574,274128851298880



5186,113609157748215	49655,948571167282360



5165,033716575635480	49670,776326120016160



5272,365502972896138	49846,183362244337330



5279,567799605119035	49725,144760946699540



5306,526997314553228	49706,786588148075680



5299,418031786608480	49691,605791410758680



5346,578793220568514	49664,951136674295410



5356,943073740108048	49610,284390879365680



5232,138041295363110	49598,810532880226680



5247,772294960430372	49565,977646913459460



5231,786709752327624	49555,915956052682300



