X	Y

23584,293834967742440	73851,900263309362340



23623,788393975468350	73889,585210557241220



23755,667927244663590	73954,693476224943880



23742,444302576896010	73969,378220927173970



23672,270934339958330	74044,254112579292270



23529,107241354271540	74206,000000000000000



23460,168078086324380	74204,370907224059920



23487,673217395276880	74129,531786633189770



23433,544513755226940	74072,385129538975890



23719,523353152773780	73871,361973155682790



23773,652056792823720	73843,230956195999170



23764,131047032031350	73854,554132833858600



23470,923292816107280	73767,293516734076540



23769,949441885848500	73792,062965629404060



23894,780458749548420	73724,477755072162840



23571,070210299978500	73964,778180418041300



23411,681454304522050	73993,439971282641640



23582,001740025330940	73751,724148857014370



23882,967354046344550	73802,678443727403640



23553,086080751818370	74003,878524745668980



23769,773126890278940	74054,515741407347380



23748,791642417425460	74061,238877536088700



23581,296480043049090	74477,793010369932740



23777,883616686507600	74508,224047584197250



23779,294136651067680	74456,208204904018200



23490,494257324397040	74386,993901570836900



23510,946796810541860	74379,739991537207970



23620,262094064062700	74279,777572781065830



23811,912410831555460	74559,532191724501900



23773,652056792823720	74528,393455970377540



23730,454882878122590	74617,954092324725940



23782,115176580191470	74622,907982103788520



23774,004686783962820	74639,361973155682790



23758,841597164926500	74625,561851628284780



23715,644423250229010	74638,477349980850700



23636,483073656519990	74621,846434293984200



23563,841295481601260	74566,432252488200900



23910,115779946841940	74608,754011306460600



23912,231559893683880	74597,430834668601160



23872,917399298843520	74676,516146498674060



23860,575349608930990	74672,269955259471320



23781,938861584621920	74710,662601047224600



23704,360263533733820	74731,716632608251530



23704,007633542594700	74706,947183712924020



23640,890948545777060	74688,016247771491180



23577,946495127216620	74666,431442305576640



23715,644423250229010	74674,923824783967580



23603,512169484893090	74790,138533208461020



23592,933269750683400	74818,800324073046800



23657,636789707634310	74905,139545936748620



23649,349984915832460	74879,308549231631330



23612,151604267834040	74871,170016023170320



23629,254158838142760	74908,854963271049200



23574,772825206953710	74906,201093746552940



23762,191582080758960	74901,777977872392510



23806,975590955589720	74933,270562896446790



23503,012622009882760	74768,163107411368400



23518,880971611200950	74754,893759788872560



23528,225666376420120	74733,132029687985780



23652,699969831668570	74992,930935941432840



23668,920949424125860	75020,885028266144220



23588,701709856999520	75234,823683002003240



23679,147219167196460	75268,970137550568320



23496,488967173783750	75144,909197377739480



23711,765493347684240	75102,801134255685610



23531,046706305543920	75274,808650504463000



23544,975590955589720	75244,377613290198500



23789,520406394138260	75158,709318905137480



23687,434023958994660	75131,286000485313700



23823,020255552477460	74711,547224222056680



23311,009675251250880	73841,992483751222610



23322,822779954454740	73844,823277910691100



23230,257407280099870	73845,530976450550950



23257,233601602340060	73861,454193597557600



23265,167776402999150	73962,301235528517280



23219,678507545890170	73957,701195019384620



23298,843940556907910	74043,900263309362340



23275,217731150500180	74223,869388131628510



23453,644423250229010	74327,547224222056680



23261,288846500454380	74343,293516734076540



23296,904475605635520	74361,516754135634980



23434,602403728647920	74697,393253424728760



23461,225968059745360	74729,593536988642880



23334,988514648797720	74815,792605278620620



23183,533933454000360	74777,009339159689260



23197,991763090754830	74678,462317483295920



23024,149260875852630	74670,854558179737070



23116,362003559064760	74521,847244476623020



23110,367293709678050	74452,138938299773140



23187,589178352114690	74274,292909097101080



23002,462516420717290	74302,070076786869320



22979,188937005452320	74324,185656157686020



23060,822779954454740	74312,685554884854360



23002,638831416290490	74404,192362223824600



23127,818394853817150	74193,578504491102650



23141,042019521581100	74253,061952901116460



23064,525394861426320	74272,523662747436900



22996,467806571330580	74174,647568549669820



23029,262395747387930	74160,493597752341880



22988,709946766244680	74022,846231748335420



22972,488967173783750	74022,138533208461020



22963,144272408564580	74004,232374015598900



23008,457226270104000	74091,316065480408720



23020,622960964450610	74095,562256719596920



23007,751966287825780	74148,462722574622600



23107,017308793845590	74109,185453612037240



23206,807512869265340	73967,432049942552110



23222,675862470583520	73942,839525682182280



23181,418153507154780	73945,847244476623020



23122,881574977851420	73906,569975514037650



23199,931228042027220	73861,808042867487530



23030,320285720808900	73729,431644851225430



23019,741385986599200	73756,854963271049200



22978,307362027600900	73764,108873304678120



23006,870391309974370	73791,355267089544220



22977,954732036461790	73803,563066902235730



23071,401679688664440	73627,486284049227840



23065,230654843708180	73643,092422987523600



22925,941808343253800	73889,408285922268990



22799,880669927875720	73820,724756493989840



22956,973247563608310	73965,132029687985780



22748,220376225806830	73605,016855408466660



22709,078447209223670	73765,878119654342300



22842,901528847003650	74096,623804529401240



22926,647068325535660	74085,831401796443970



22891,031439220354510	74127,408691013595670



22747,867746234667720	74331,085716921385030



22732,352026624488640	74339,047325494888360



22869,873639751931480	74433,031077723382620



22874,457829636754470	74410,915498352565920



22834,967354046344550	74397,963228938766400



22816,806909502614870	74487,700789928072480



22951,860112692073020	74517,070279332518110



22871,460474712061110	74651,392848333416620



22852,775168598935120	74662,539100336303820



22839,022598944458880	74662,892949606233740



22893,323534162766010	74665,016045225842390



22792,828070105068040	74667,316065480408720



22924,002343391981410	74777,893962334535900



22727,415206748522900	75383,654072070159600



22784,893895304408940	75322,224452675509380



22773,257105596774640	75367,730854923167500



22792,122810122786180	75364,369286858796840



22708,196872231372250	75297,808853050111800



22685,452237802815940	75292,854963271049200



22632,910369122899280	75301,170421114482450



22663,589178352114690	75360,123095619594100



22583,546253780554250	75358,707698539859850



22561,683194329853000	75284,539505427615950



22583,898883771697000	75305,416612353685200



22715,778417040892240	75284,185656157686020



22704,494257324397040	75268,793212915596080



22669,936518192640510	75269,323986820498250



22686,333812780667360	75268,439363645666160



22565,385809236824570	75374,277066416922020



22551,985869573491070	75385,246393784851540



22561,154249343140690	75265,431644851225430



22544,228009768401540	75266,139343391099830



22550,222719617788240	75194,131016959683620



22595,888303470470420	75095,016450317154520



22593,067263541346620	75070,600850691756930



22579,491008882439930	75090,416409808021860



22548,459569662085410	75115,893557243209220



22541,230654843708180	75128,101357055915280



22665,352328307813880	75076,439363645666160



22620,920949424125860	75085,639444663931500



22505,262395747387930	75050,608366940534320



22509,317640645502250	75033,800526618710140



22493,449291044184060	75023,892747060584950



22473,878326535894300	74951,139951028075300



22527,301770193662380	74921,416612353685200



22815,220074542481600	74915,401174764818280



22567,501589183666510	74776,478565254801650



22506,849230707521200	74881,608569486197660



22585,838348722969380	74516,008731522728340



22690,565372674354880	74573,686162521829830



22694,620617572469200	74544,316673117384200



22860,176314995569560	74573,509237886872140



22653,010278617901350	74551,570583151013120



22622,331469388685950	74218,207799812691520



22627,444604260221240	74181,901478583298740



22702,907422364267400	74146,162702320056270



22708,196872231372250	74129,708711268162000



22939,518063002156850	74182,255327853243220



22917,831318547025150	74195,524675475724500



22928,057588290095740	74168,985980230747380



22690,036427687642570	73870,123500710920780



22616,865704526011540	73534,777775326729170



22624,447249335527890	73510,539100336303820



22590,246223612222820	73547,870198314252780



22352,044664596887740	73605,370704678396580



22310,438409059632250	73651,054031561026930



22302,327919263403600	73660,607961849222200



22392,244483586891880	73969,908994832076130



22310,438409059632250	74029,746292512034420



22421,865402842686310	74055,046515312249540



22427,154852709791160	74139,085716921385030



22276,938559901296680	74172,701397565033400



22265,654400184805130	74178,009136614040470



22270,767535056340420	74277,477552526499500



22382,723473826103140	74219,269347622495840



22263,185990246820440	74477,262236465030580



22276,409614914584380	74832,423520965487120



22317,667323878013120	75143,493800298005220



22296,685839405159640	75189,884825720495430



22257,367595393003280	75193,954092324725940



22429,975892638914960	75381,354051815593260



22279,054339848138620	75362,953889779062590



22293,335854489323540	75347,701600110696740



22247,493955641071810	75368,261628828069660



22347,284159716491560	75404,885028266144220



22334,417248457179080	75401,700384836745800



22154,223322984438710	75328,947588804236150



22147,170723161631030	75346,993901570836900



22134,123413489436640	75338,501519092431410



22137,297083409699550	75361,715417334300580



22078,936819875965740	75323,993699025173560



22132,007633542594700	75193,246393784851540



22169,915357590187340	75162,070886969493580



22237,091370902431660	75163,663208684200070



22261,599155286690800	75144,732272742767240



22207,823081637779980	75151,101559601564080



22256,309705419582320	75259,770056532302990



22210,115176580191470	74975,592321714706480



22231,272976048614510	74948,839930773508970



22178,554792373128290	74708,008731522728340



22178,554792373128290	74690,670117296001990



22069,596208528058920	74715,439566191314950



22042,267384214675980	74704,470238823385440



22010,001740025330950	74749,232171469935560



22006,651755109498480	74775,593942079969560



22043,325274188096960	74987,623196892425760



22011,941204976603330	75075,908589740764000



22299,506879334279800	74830,654274615808390



22072,946193443891390	74600,969327367929510



22136,239193436278580	74520,254922761916530



22111,202464065310780	74460,277471508248710



22134,828673471718500	74480,800729164373480



22148,404928130621560	74400,830794159468500



22210,820436562473330	74388,586223285528830



22394,360263533733810	74460,277471508248710



22159,689087847116750	74390,001620365263080



22102,739344277943020	74367,709116359474140



22065,364648634371410	74340,816571844552520



