X	Y

6662,194544914338622	56798,554060255490180



6681,060256005308474	56793,248247083807660



6676,652379582184949	56761,236507614645240



6744,533676498293062	56621,056616258094440



6853,143751564065496	56684,549513879253940



7038,094071687859468	57051,570911729861110



7123,959504410313457	56971,983714154601330



7283,520456336914322	57014,076498649963470



7387,193709808788298	57119,414883512450620



7389,838435662662050	57132,502556002604250



7293,746729638561192	57222,347659043123720



7276,996799230691068	57181,139176743046840



7272,412607750641655	57209,083126113917390



7395,480517484261327	57275,759511638083500



7445,726134117388938	57267,447071002447040



7362,862231953144146	57274,698349003745540



7360,922766326969395	57259,665211683975940



7355,456999562296005	57293,445555543694360



7221,986501470104486	57349,793598787633530



7143,878931252348594	57554,350689960621820



7052,728221412630774	57606,524519482183680



7161,686752001769492	57525,345577955413320



7197,655023614460333	57417,708007385190280



7124,312134524163412	57439,638701828152990



7123,430559239538524	57412,579054652567720



7095,396465188470756	57446,182538073233440



7113,204285937890745	57459,270210563387080



6997,541608595120124	57473,419045687878680



6980,615363130324112	57481,731486323515130



6953,639159420806209	57378,798710792842030



6838,333286782369214	57397,722777771850820



7204,354995777608565	57269,392535832063000



7170,678819904942430	57226,415449141415600



6960,868076754729372	57270,807419344513620



7496,681185568701040	57502,884302195278000



7754,273309145577514	57599,450101919937880



7769,083773927273796	57585,301266795446280



7742,989145502379870	57556,473015229290470



7801,349429344540112	57543,915924056309450



7809,107291849238208	57454,848699586982550



7858,475507788226423	57205,192196454678200



7800,996799230691068	57151,249762542553070



7788,478430189018582	57142,760461467863940



8224,849846897315728	56884,685094075837700



7746,162816527029463	56653,775797483482160



8272,454912267054169	56528,452183007655550



8229,610353434289209	56476,985795242311720



7871,346506943747954	56300,726374318313900



7894,796409514767220	56276,673354606675280



8553,144308301099954	56473,094865583079810



8874,738797541735039	56428,702895379981780



8856,754661735389164	56375,644763663141930



8405,925410359244779	57293,622415982754320



8604,980935037036034	57260,549513879253940



9085,254800919647096	57479,078579737673860



9252,044670180170215	57011,069871186009550



9241,818396878523345	56996,213594305292640



8959,017394751863322	56893,704976467699460



8961,309490491887118	56882,032187489996430



8971,359448736609920	56867,175910609279520



9364,357361441367175	56799,261502011715500



9334,912746934900497	56767,249762542553070



9610,312691261196960	56745,849649416762980



9248,518369041672486	56567,291042785029280



9222,956860378037163	56213,534177863628430



9246,755218472422712	56213,357317424575740



9578,047035843930644	56298,073467732465360



9427,125521706651853	56230,512780013021260



8994,452546603295559	56161,183487903013880



9019,841914800488666	56149,757996179338080



9726,504313774743423	56474,156028217417770



9606,786390122697412	56043,111151428478480



10215,770247560525604	56243,246731625062240



10183,151962029409333	56224,676385524166110



10168,341497247713050	56225,383827280391420



10303,923601432519717	56233,519407476975180



10313,268299449542610	56105,189165537187360



10304,628861660219627	56098,999050170219560



10290,699972163149141	56072,469984311799640



10160,407319686089977	56140,738113787476320



10189,499304078708519	56785,112666887223900



10200,254522551131231	56781,221737227991980



10188,970358907932678	56691,447071002447040



10157,762593832216226	56689,147885294711160



10139,073197798170440	56659,435331533284620



10110,333843519403672	56684,372653440201250



10114,741719942527197	56740,720696684133140



9999,964792474864225	56773,793598787633530



10019,535763793535807	56766,719181225387730



9987,622738490117626	56776,092784495362140



9979,864875985420440	56765,127437273884420



9915,333565150885988	56890,698349003745540



10039,102560521720079	57045,911377680065920



10277,656832541186304	57056,699864462490950



10130,786390122697412	57431,679982070629200



9567,997077599207842	57300,343112666887460



