X	Y

8561,423508031328310	51385,593554763494460



8492,136421549821534	51475,626371267448120



8478,737392103017555	51618,099478102209100



8452,115636228443691	51639,855934742648970



8457,757332837623835	51622,875285657428320



8450,352606038073646	51582,192480557409000



8696,471620613603591	51230,915606398724780



8899,762715274311631	50885,122066840485780



8810,377084622597976	50945,084983922686660



8926,031865110811850	50889,544110873095640



8960,058347784935904	50892,197337292658630



8912,809138683043784	50847,446251682638830



8927,794895301180077	50818,968288112628220



8919,508653406446683	50807,647855389142940



9221,705741746862259	50352,988743643982160



9301,408420062694859	50415,865057891744080



9115,218718248566802	50459,201089411333670



9206,014773052576856	50446,465602597410900



9239,173454342664627	50629,444632770886530



9213,772105890200692	50611,048929595228400



9188,560774167923228	50616,709145956971040



9301,232117043657126	50778,202194027915540



9397,669868456849144	50741,410787676592010



9389,736232600187577	50767,589288349649000



8906,109623959640885	50795,973659143048280



9175,514350759191075	50737,165625405286840



9175,514350759191075	50698,074756157009690



9152,771261303429128	50696,482820305267520



9252,572483789470425	50932,526378870068580



9235,633680250777616	50895,381208996142960



9234,223256098483034	50850,807005147420570



9302,642541195953527	50940,486058128772130



9325,561933670751387	51061,025826561781280



9106,227264277684298	51242,059157360905380



8992,511816998876384	51220,125818959153550



9150,303019036911792	51275,312928486135200



9151,713443189208192	51299,368848023543250



9161,762715274311631	51347,480687098344790



9348,305023126513333	51312,458098360068100



9362,761870687540068	51289,640351151800130



9401,195928837587417	51314,226915973114960



9401,195928837587417	51340,936061930086000



9492,697195717744762	51299,722611546152620



9002,208483045906178	51473,680671893096580



8909,459381321341425	51475,626371267448120



8952,124711928274337	51530,282835510515720



8957,061196461309010	51564,504304426962340



9189,794895301180077	51477,218307119190280



9258,566786436724215	51567,688176130446660



9373,340051829754884	51650,468840420915510



9900,337203153381779	50679,855934742648970



9920,788353361664122	50663,229049180037690



9768,638847932808858	50685,516151104391610



9707,976895672962200	50701,789273144400800



9685,410109236237986	50688,700022807875940



9579,804600833127552	50696,482820305267520



9562,703207986547568	50697,897874395705000



9507,167756989920235	50821,444632770886530



9856,966660470301576	50852,398940999162740



9818,003693263144669	50864,603782529171440



9792,263452483755827	50826,574203848715120



10018,283922889077076	50816,491943454362620



10027,289090571106499	50706,741962460924700



9598,669023870077581	50947,561328580944980



9493,049801755818407	50938,186595231811220



9490,405256470265158	50928,458098360068100



9680,826230741278778	50951,806490852257410



9936,831928094023169	51017,689795042191690



10018,812831946188453	51105,600030410496400



9982,670713043620708	51105,953793933105770



9832,460540824171403	51210,927967371324480



9563,761026100768504	51259,393569968742670



9553,006541939515955	51498,974763759630150



9570,460540824171403	51483,586050526144390



9642,392172591231429	51528,337136136164190



9703,921926235114370	51527,806490852257410



9689,112472636013990	51520,908102161381980



9698,632835664006052	51465,720992634400320



9936,831928094023169	51636,495181277867230



9901,042415229530889	51643,570451730047360



9781,156362284429633	51726,174234259211520



9759,986286288851261	51694,689280747028540



9754,344589679671117	51665,503790131791900



9785,035028703241551	51664,088736041361700



9898,926779001087198	51724,051653123562580



10033,459696237399839	51764,817747208275250



9901,042415229530889	51343,943051872258360



9846,917388385198137	51324,662939890076820



10062,725997397526953	51060,672063039171920



10176,617747695372600	51090,388198938315320



10185,785504685291016	50987,443013859134220



10192,485019408693915	50964,541977666172900



10292,991453970882503	50973,739829254001960



10208,704897160090695	50910,769922229628720



10304,098544170208697	50748,839821651381500



10315,734543426644450	50823,213450383933380



10046,329816627094260	50952,337136136164190



10061,139270226194640	50933,941432960506060



10006,295317594567678	50928,988743643982160



10051,618907198200759	51371,443013859134220



9910,033869200413392	51395,322051635237580



9819,237814396403337	51468,020455531353940



9803,194239664044289	51455,284968717438460



10057,260603807382722	51357,916711015306640



10053,381937388570805	51322,894122277029960



10275,523741375080135	51377,103230220876860



10281,165437984262098	51362,245162271305160



10255,777803242946902	51353,140903460087430



10219,106775283267780	51354,379075789220220



10190,369383180252044	51339,167244317039150



10329,838784949597539	51362,245162271305160



10174,678414485966641	51536,827460678781790



10294,225575104141171	51623,759694463944470



10224,219562835338365	51647,284968717438460



10264,240348156718028	51679,654331036144870



10005,061196461309009	51586,968288112628220



9866,839629536369102	51719,983372613562100



9797,376240035824594	51765,702156014791400



10396,657629164586979	51165,916711015306640



10359,281389128762385	51160,256494653564000



10329,486178911523893	51142,214555000515240



10385,374235946224871	51143,983372613562100



10383,258599717781181	51120,281216598763420



10356,107934786097758	51070,046796388305660



10585,315573245232370	51061,202708323085970



10546,528909057111377	51030,955927140028500



10676,993143144425630	51080,482820305267520



10677,522052201537010	51000,709145956971040



10379,203630279933350	51266,468840420915510



10615,815995538618150	51369,143550962180600



10150,701203896946026	51241,174748554381950



10248,901985500506271	51188,994628969572660



10740,462229997714530	50494,577441672219720



10637,324963861121430	50704,442499563963800



10623,749631395277900	50745,125304663983120



10728,473624703205130	50649,255390036982140



10850,665330606932910	50683,570451730047360



10916,955265764812790	50662,521522134818950



10808,352606038073650	50746,894122277029960



10781,717136452352860	50752,023693354858550



10785,243196833091130	50786,068280510000480



10755,976895672962200	50811,893017660448100



10742,577866226158220	50783,945699374351540



10565,745938132135050	50816,315061693057940



10657,776114069401960	50840,724744753068080



10742,048957169046840	50931,818851824849840



10725,829079417650060	50941,016703412686180



10845,552543054862330	50996,994628969572660



10705,377929209369540	51041,215069295685680



10675,230112954057400	51047,759694463944470



10694,094535991007430	51204,560223964363100



10653,192235574442750	51250,195718380906330



10663,065204640510270	51131,424767560944020



10863,006541939515960	51179,796777381743600



10875,171450253063080	51112,498419101371840



10770,257440214953020	51525,330146193991820



10782,951257585609710	51518,785521025725760



10861,243511749147730	51453,693032865696300



10414,464234087316072	51510,118314721810750



10460,303019036911792	51383,647855389142940



10706,259444304552740	51003,185490615229360



10840,087149464718100	50468,752704521772100



10959,091687314634330	50649,609153559591500



11020,621440958517270	50669,419910825687110



11024,323804358291450	50587,617248118353020



11074,231272456885560	50481,488191335694860



11016,390168501629890	51000,355382434361670



11129,414117415439250	51003,539254137838720



11338,170605666291520	50493,516151104391610



11079,520363027993880	50566,568318523124620



11199,759022011166960	50368,023693354858550



11345,751635484879440	50438,329041577409960



11510,594958284393220	50465,038187534381000



11534,572168873412010	50456,370981230465980



11531,575017549785120	50527,654331036144870



11433,726841984298520	50373,507027955296510



11496,138110723366480	50579,303805337040100



11473,042415229530890	50553,832831709201860



11478,155202781599660	50664,290339747858520



11568,422348528500150	50704,973144847877840



11564,014773052576860	51237,106468044381470



11620,269149836500220	51261,339269343086920



11495,432898647217370	51469,435509621791420



11576,179681366123990	51521,615629206600720



11416,449146118680800	51505,342507166591530



11493,846171475885060	51603,948937197848860



11556,257440214953020	51633,134427813085500



11433,550538965260780	51554,952689316523900



11455,941022382949090	51671,340888254839230



11447,654780488213870	51701,057024153982640



11422,267145746898680	51700,172615347459220



11385,596117787221370	51682,307557455715140



11462,816840125389720	51743,945699374351540



11445,362841240734270	51734,310795279219740



11392,471935529660190	51751,374733349133750



11570,185378718868380	51743,945699374351540



11533,514350759191080	51710,254875741811700



11452,238658983174900	51787,812376177847910



11520,820533388532570	51848,659702066572210



11516,412957912611090	51860,333898312666860



11531,222411511711470	51898,894122277029960



11589,226104774856140	51904,200575116163240



11581,821377975305950	51911,098963807038670



11679,330661213865820	51844,945185079181100



11684,796054804010060	51964,069899421752780



11670,162904223945590	51760,926348459572180



11653,237814396403340	51361,891398748695790



11751,085989961889940	51335,806490852257410



11646,009390615889060	51166,353763522609370



11686,206478956304640	50610,872047833923720



11657,292783834251170	50345,205946146590580



11944,856721594604100	50445,227430268285390



11887,205634369533070	50468,398940999162740



11813,849864739029730	50424,532264195666360



11787,757017921567240	50421,348392492182030



11956,140114812966200	50489,447870594391140



11968,833932183624710	50475,827974973952220



11936,041570642757510	50485,556471845695340



11938,333509890238930	50506,959164963533110



11661,171450253063080	50412,150540904352960



11789,167442073861820	50613,348392492182030



11993,340051829754880	50737,342507166591530



11890,907997769309080	50708,157016551362180



11878,214180398650570	50673,488191335694860



11969,362841240734270	50618,301081808705930



11899,017936645006560	50859,474211451342860



11976,943871059322190	50820,913987486972480



11959,137266136593100	50806,940328343924200



11807,855562091774120	51051,474211451342860



11885,266301160127110	51036,616143501771150



11983,467082763687360	51116,212936088762940



11780,352291122017050	51650,468840420915510



11803,447986615852640	51581,661835273494940



