X	Y

10532,923783777348945	60747,684302741086860



10527,811326461809585	60725,575812066301300



10568,741620472575960	60936,854415934714780



10173,963386413650369	61050,678792908685860



10782,230786304284270	61054,746755192842100



10725,112297675486840	60872,120755238953280



10762,662415199973110	60813,223736081330570



10802,504323934876080	60788,639094450976700



10942,157931625044510	60816,584226663901060



10872,875320417892000	60726,460151693296210



10906,899605310973130	60697,630679853376930



10785,051452409408740	60707,004679899488110



10871,641278996899930	60666,148189132487460



10829,154995788443560	60658,366000414964220



10775,179121041468530	60690,025359061255580



10752,437500568892570	60699,222491181964870



10689,501388098273310	60658,719736265760730



11043,701911409572860	60647,577056965674280



11150,917858890796200	60668,270604237266520



11144,571360154262950	60649,876339995847960



10984,291631570360550	60612,203471886023180



11001,215628201116490	60620,693132305139440



10970,893467571013390	60574,707471701593020



11164,668606153283690	60548,786453650551260



11133,641278996899930	60554,446227263295440



11258,455754148715640	60691,263434539039740



11230,777967992169580	60636,434377665580540



11190,054601099416690	60550,024529128342690



11226,194385571339810	60528,092906378959020



11205,744556309178730	60477,508679715057950



11165,373772679566170	60440,543283306818920



11086,923996630754120	60243,590981395667770



11074,936165683970100	60202,380754777877880



11084,103330525629640	60191,061207552389540



11141,045527522855990	60176,282868801441510



11097,854077788117140	60163,548378172767120



11058,334116829912090	60155,589321529841980



11053,574242777513060	60203,795698181063920



11060,625908040326980	60222,189962422482500



11047,932910567260480	60237,223736081330570



11036,650246146758950	60240,761094589295680



10987,641172570198250	60215,115245406552280



11027,130498041959070	60151,344491320283850



11039,294620620314160	60099,345321253196740



11018,668499726582010	60090,855660834080480



10981,118382202093930	60069,631509786289820



11099,969577366960950	60046,284943633720100



10913,951270573787040	60105,181962791342810



10914,656437100067710	60095,100491043638620



10986,054547886064030	60042,570717200360380



10988,170047464909660	60002,067962284156240



11044,583369567424600	59984,459736726836120



10373,379857206173256	59920,256679807273030



10529,574242777513064	59774,419208336214070



10313,088119209109209	59908,052792954789760



11273,264251200625950	59964,650529082231520



11243,470965465236080	59971,017774396568710



11264,802252885248890	59939,004679899488110



11237,829633254983490	59924,147774166034650



11500,005924886554570	59845,795283214603840



11439,714186889490520	59884,883094727621940



11248,054547886064030	60871,590151462754880



11354,917912104147040	60943,221661249051980



11349,100288262325190	60975,509924614423660



11120,243114997552770	61252,583396730988170



11168,370730416261720	61190,679622841598760



11190,230892730985940	61149,724831131708920



11207,860055888022540	61130,623095188697340



11222,139678045221440	61106,392189409132700



11125,708155576234280	61124,078981948958240



11376,072907892590590	61058,284113700807210



11128,528821681360570	61109,929547917097800



11357,914869840842580	61033,699472070453340



11325,093990882312940	61037,944302280011470



11087,805454788605860	59958,990755469487340



11191,288642520408760	59955,630264886924120



10978,474007728538710	60184,418793369761260



10821,045580736206830	60149,222076215504780



10947,094097309014610	60671,454226894435120



11107,197534261345940	60744,500680083918270



10655,300811573622920	60746,799963114091950



10863,179280681522870	60901,480830855063680



10898,966481890305660	60808,448302095581310



10952,735429519267200	60815,876754962308040



11871,866246841333120	60263,223321114877760



11887,556202051095170	60603,890679392301540



11944,850982311461850	60569,126265071354280



11680,030316206335560	60868,937132581784680



11828,996744883290380	60916,868340364708280



11756,188301044732720	60333,086151647185040



11730,626014467030470	60412,951886944691070



11165,021189416424020	60074,937547548237490



11186,352476836438650	60062,556792770359600



10961,197427834644260	60637,672453143371970



11236,243008570851090	60956,663623579319390



11113,015158103167780	61179,183207690708520



11718,109308625535050	60915,630264886924120



11462,632098993637560	61044,134679668946780



11490,486176781754690	61089,766604421696680
