X	Y

6062,769291051809887	48161,412196481069260



5991,796616648088275	48142,353250879088590



5982,837194879301933	48115,000134505884490



6029,742402962949200	48082,001152907570940



6079,458410032882966	48059,236301216318680



6049,769345740236531	48097,529434370735540



6015,688408031519430	48101,411812178550460



6089,120531548241160	48026,412561568467940



6071,728712820596229	48015,294843300645880



6117,472865813217140	47912,235359675134530



6157,878101241078184	47905,705906089271600



6252,918241964874142	47809,353577536239760



6325,647665735024020	47777,059253043997160



6340,755710286311114	47737,176644654675330



6313,526095106665707	47696,236435722203170



6481,540004002727074	47696,236435722203170



6361,378347339000356	47728,882473883444620



6288,580254103377228	47798,059387549881650



6433,580746299222483	47576,235667117151020



6448,864465787152767	47595,471084437667740



6421,986200480792832	47609,235878483545100



6459,053612112439623	47547,823720432723350



6509,472318928944332	47549,411965899555070



6485,404852608870897	47546,941361840043100



6518,958765507660246	47523,823566711718740



6411,445704282220504	47766,823893368862630



6479,783254636298807	47961,823912583982740



6088,944856611597970	48410,941976724076080



6124,675538215575216	48434,059771852400440



6056,972018142594606	48462,118775099756020



6055,566618649451812	48443,942188090462880



6181,945567561152530	48512,235513396146420



6180,364493131366544	48440,059810282655240



6357,513498732857442	48457,177566980724800



6543,553256637662344	48508,882550743946920



6465,553584768225846	48487,882416238062440



6397,391709350789824	48440,765697156799440



6558,836976125592628	48640,706924490958040



6553,918077899592390	48529,176798375679940



6615,404305724598089	48534,823893368862630



6724,215760972011594	48547,176913666437030



6698,742895158794454	48574,530030039648410



6702,607743764937368	48483,294151556103320



6750,215651595156487	48523,706175101040570



6589,931439911381858	48524,235590256648720



6586,242266241881225	48511,000211366386800



6536,877609045232930	48395,765408929910340



6565,863973591307513	48352,529837888389010



6635,851267840645050	48386,588879565992100



6696,634795919079806	48286,177701486609300



6565,512623718022042	48316,000192151259400



6700,850994398509102	48009,118333151855040



6718,769837936081786	47979,471084437667740



6560,945075365307275	47950,000307442016490



6499,985872350229328	47660,942092014833180
