X	Y

11404,739739724345780	54493,148622690736380



11724,508830837145070	54620,860963258557600



11722,571452781532570	54607,948219683137720



11704,430549169892400	54612,724165937055660



11710,066558058944790	54592,912833328198760



11693,158531391783980	54588,844434667451420



11639,968697501342830	54585,660470498172800



11599,812134166835680	54480,589652911905430



11301,604740284541550	54467,853796234783660



11249,823908616363040	54368,896304737099860



11264,090056116780030	54355,452900466800200



11122,837583334876400	54366,773661957580770



11129,001968057278650	54326,974109841568860



11037,315111673362480	54701,599104232016540



10766,156597228651660	55276,891556638845940



10571,009789445175560	55543,184053922064780



10014,324901118538037	55273,353818672978380



12305,397295561027930	54747,589697788294870



12294,653653616269370	54728,839686569197510



12119,409002222262640	54495,094378571964620



12344,673232506618660	54368,011870245631140



9516,317028889423455	54701,422217333725710



10024,465753888960535	55236,561343827954260



9971,174208061722311	55369,226517547991540



10440,751497226799984	55240,275968692119930



10693,769108059870630	55418,125016828649680



10908,215283058481870	54995,485957649005280



11881,890415834090160	54973,021321565749530



11480,297483893220490	54711,327883638157800



11946,000016947073160	54993,009541072897260



11966,958925003240440	54898,728824282530700



10374,352267502637915	55544,776036006704090



10568,896286111779770	55585,007077270987800



9808,082200834736796	55640,549563335109270



9878,003936114557291	55579,976528767088900



9925,557761115946050	55431,214647302360390



10438,285743337839449	55547,960000175982720



10451,495139171558549	55233,377379658675640



10027,636008889054210	55283,790145672290240



9949,510798894423715	55374,886898293378180



9992,837617229020907	55315,983561161679970



9381,303354170910097	54896,959955299593280



11176,731918336450690	54379,863292431291480



11744,058736671049700	54617,853885987569810



12038,818038338671610	54892,360895943966170



12576,203559450174000	54426,030772885860640



12576,379684727957280	54408,342083056522820



12009,581242226708130	54574,693482803981170



11274,305322228188740	54292,481164674361940



10464,880660283060934	55259,202866809508120



10273,859147229577502	54960,108577990329650



9585,886513613677380	54399,143964345268620



9047,972616668826958	54547,806674263389140



9128,285743337839449	54451,933975388375980
